Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | VPTESTNMD            | LOGICAL        | AVX512EVEX     | AVX512F_128    | 27           | 0b11       | rrr        | EVV 0x27 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:u32 REG3=XMM_B3():r:dq:u32
 | VPTESTNMD            | LOGICAL        | AVX512EVEX     | AVX512F_128    | 27           | mm         | rrr        | EVV 0x27 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0    ZEROING=0  ESIZE_32_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:u32 MEM0:r:vv:u32:TXT=BCASTSTR
 | VPTESTNMD            | LOGICAL        | AVX512EVEX     | AVX512F_256    | 27           | 0b11       | rrr        | EVV 0x27 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:u32 REG3=YMM_B3():r:qq:u32
 | VPTESTNMD            | LOGICAL        | AVX512EVEX     | AVX512F_256    | 27           | mm         | rrr        | EVV 0x27 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0    ZEROING=0  ESIZE_32_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:u32 MEM0:r:vv:u32:TXT=BCASTSTR
 | VPTESTNMD            | LOGICAL        | AVX512EVEX     | AVX512F_512    | 27           | 0b11       | rrr        | EVV 0x27 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zu32 REG3=ZMM_B3():r:zu32
 | VPTESTNMD            | LOGICAL        | AVX512EVEX     | AVX512F_512    | 27           | mm         | rrr        | EVV 0x27 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0    ZEROING=0  ESIZE_32_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zu32 MEM0:r:vv:u32:TXT=BCASTSTR
 | VPTESTNMQ            | LOGICAL        | AVX512EVEX     | AVX512F_128    | 27           | 0b11       | rrr        | EVV 0x27 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:u64 REG3=XMM_B3():r:dq:u64
 | VPTESTNMQ            | LOGICAL        | AVX512EVEX     | AVX512F_128    | 27           | mm         | rrr        | EVV 0x27 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1    ZEROING=0  ESIZE_64_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:u64 MEM0:r:vv:u64:TXT=BCASTSTR
 | VPTESTNMQ            | LOGICAL        | AVX512EVEX     | AVX512F_256    | 27           | 0b11       | rrr        | EVV 0x27 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:u64 REG3=YMM_B3():r:qq:u64
 | VPTESTNMQ            | LOGICAL        | AVX512EVEX     | AVX512F_256    | 27           | mm         | rrr        | EVV 0x27 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1    ZEROING=0  ESIZE_64_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:u64 MEM0:r:vv:u64:TXT=BCASTSTR
 | VPTESTNMQ            | LOGICAL        | AVX512EVEX     | AVX512F_512    | 27           | 0b11       | rrr        | EVV 0x27 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zu64 REG3=ZMM_B3():r:zu64
 | VPTESTNMQ            | LOGICAL        | AVX512EVEX     | AVX512F_512    | 27           | mm         | rrr        | EVV 0x27 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1    ZEROING=0  ESIZE_64_BITS() NELEM_FULL() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zu64 MEM0:r:vv:u64:TXT=BCASTSTR
 | VPTESTNMW            | LOGICAL        | AVX512EVEX     | AVX512BW_128   | 26           | 0b11       | rrr        | EVV 0x26 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:u16 REG3=XMM_B3():r:dq:u16
 | VPTESTNMW            | LOGICAL        | AVX512EVEX     | AVX512BW_128   | 26           | mm         | rrr        | EVV 0x26 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL128  W1    ZEROING=0  ESIZE_16_BITS() NELEM_FULLMEM() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=XMM_N3():r:dq:u16 MEM0:r:dq:u16
 | VPTESTNMW            | LOGICAL        | AVX512EVEX     | AVX512BW_256   | 26           | 0b11       | rrr        | EVV 0x26 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:u16 REG3=YMM_B3():r:qq:u16
 | VPTESTNMW            | LOGICAL        | AVX512EVEX     | AVX512BW_256   | 26           | mm         | rrr        | EVV 0x26 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL256  W1    ZEROING=0  ESIZE_16_BITS() NELEM_FULLMEM() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=YMM_N3():r:qq:u16 MEM0:r:qq:u16
 | VPTESTNMW            | LOGICAL        | AVX512EVEX     | AVX512BW_512   | 26           | 0b11       | rrr        | EVV 0x26 VF3 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1    ZEROING=0                   | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zu16 REG3=ZMM_B3():r:zu16
 | VPTESTNMW            | LOGICAL        | AVX512EVEX     | AVX512BW_512   | 26           | mm         | rrr        | EVV 0x26 VF3 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  VL512  W1    ZEROING=0  ESIZE_16_BITS() NELEM_FULLMEM() | REG0=MASK_R():w:mskw REG1=MASK1():r:mskw REG2=ZMM_N3():r:zu16 MEM0:r:zd:u16
 | VPXOR                | LOGICAL        | AVX            |                | ef           | mm         | rrr        | VV1 0xEF  VL128 V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                      | REG0=XMM_R():w:dq:u128 REG1=XMM_N():r:dq:u128 MEM0:r:dq:u128
 | VPXOR                | LOGICAL        | AVX            |                | ef           | 0b11       | rrr        | VV1 0xEF  VL128 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=XMM_R():w:dq:u128 REG1=XMM_N():r:dq:u128 REG2=XMM_B():r:dq:u128
 | VPXOR                | LOGICAL        | AVX2           |                | ef           | mm         | rrr        | VV1 0xEF  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u256 REG1=YMM_N():r:qq:u256 MEM0:r:qq:u256
 | VPXOR                | LOGICAL        | AVX2           |                | ef           | 0b11       | rrr        | VV1 0xEF   VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                            | REG0=YMM_R():w:qq:u256 REG1=YMM_N():r:qq:u256 REG2=YMM_B():r:qq:u256
 | VPXORD               | LOGICAL        | AVX512EVEX     | AVX512F_128    | ef           | 0b11       | rrr        | EVV 0xEF V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0                                  | REG0=XMM_R3():w:dq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:u32 REG3=XMM_B3():r:dq:u32
 | VPXORD               | LOGICAL        | AVX512EVEX     | AVX512F_128    | ef           | mm         | rrr        | EVV 0xEF V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:u32 MEM0:r:vv:u32:TXT=BCASTSTR
 | VPXORD               | LOGICAL        | AVX512EVEX     | AVX512F_256    | ef           | 0b11       | rrr        | EVV 0xEF V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0                                  | REG0=YMM_R3():w:qq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:u32 REG3=YMM_B3():r:qq:u32
 | VPXORD               | LOGICAL        | AVX512EVEX     | AVX512F_256    | ef           | mm         | rrr        | EVV 0xEF V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:u32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:u32 MEM0:r:vv:u32:TXT=BCASTSTR
 | VPXORD               | LOGICAL        | AVX512EVEX     | AVX512F_512    | ef           | 0b11       | rrr        | EVV 0xEF V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0                                  | REG0=ZMM_R3():w:zu32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zu32 REG3=ZMM_B3():r:zu32
 | VPXORD               | LOGICAL        | AVX512EVEX     | AVX512F_512    | ef           | mm         | rrr        | EVV 0xEF V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=ZMM_R3():w:zu32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zu32 MEM0:r:vv:u32:TXT=BCASTSTR
 | VPXORQ               | LOGICAL        | AVX512EVEX     | AVX512F_128    | ef           | 0b11       | rrr        | EVV 0xEF V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1                                  | REG0=XMM_R3():w:dq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:u64 REG3=XMM_B3():r:dq:u64
 | VPXORQ               | LOGICAL        | AVX512EVEX     | AVX512F_128    | ef           | mm         | rrr        | EVV 0xEF V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():w:dq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:u64 MEM0:r:vv:u64:TXT=BCASTSTR
 | VPXORQ               | LOGICAL        | AVX512EVEX     | AVX512F_256    | ef           | 0b11       | rrr        | EVV 0xEF V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1                                  | REG0=YMM_R3():w:qq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:u64 REG3=YMM_B3():r:qq:u64
 | VPXORQ               | LOGICAL        | AVX512EVEX     | AVX512F_256    | ef           | mm         | rrr        | EVV 0xEF V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():w:qq:u64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:u64 MEM0:r:vv:u64:TXT=BCASTSTR
 | VPXORQ               | LOGICAL        | AVX512EVEX     | AVX512F_512    | ef           | 0b11       | rrr        | EVV 0xEF V66 V0F MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1                                  | REG0=ZMM_R3():w:zu64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zu64 REG3=ZMM_B3():r:zu64
 | VPXORQ               | LOGICAL        | AVX512EVEX     | AVX512F_512    | ef           | mm         | rrr        | EVV 0xEF V66 V0F MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=ZMM_R3():w:zu64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zu64 MEM0:r:vv:u64:TXT=BCASTSTR
 | XOR                  | LOGICAL        | BASE           | I86            | 80           | mm         | 0b110      | 0x80 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() UIMM8() nolock_prefix                                 | MEM0:rw:b IMM0:r:b
 | XOR                  | LOGICAL        | BASE           | I86            | 80           | 0b11       | 0b110      | 0x80 MOD[0b11] MOD=3 REG[0b110] RM[nnn] UIMM8()                                                      | REG0=GPR8_B():rw IMM0:r:b
 | XOR                  | LOGICAL        | BASE           | I86            | 81           | mm         | 0b110      | 0x81 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() SIMMz() nolock_prefix                                 | MEM0:rw:v IMM0:r:z
 | XOR                  | LOGICAL        | BASE           | I86            | 81           | 0b11       | 0b110      | 0x81 MOD[0b11] MOD=3 REG[0b110] RM[nnn] SIMMz()                                                      | REG0=GPRv_B():rw IMM0:r:z
 | XOR                  | LOGICAL        | BASE           | I86            | 82           | mm         | 0b110      | 0x82 MOD[mm] MOD!=3 REG[0b110] RM[nnn] not64 MODRM() UIMM8() nolock_prefix                           | MEM0:rw:b IMM0:r:b
 | XOR                  | LOGICAL        | BASE           | I86            | 82           | 0b11       | 0b110      | 0x82 MOD[0b11] MOD=3 REG[0b110] RM[nnn] not64 UIMM8()                                                | REG0=GPR8_B():rw IMM0:r:b
 | XOR                  | LOGICAL        | BASE           | I86            | 83           | mm         | 0b110      | 0x83 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() SIMM8() nolock_prefix                                 | MEM0:rw:v IMM0:r:b:i8
 | XOR                  | LOGICAL        | BASE           | I86            | 83           | 0b11       | 0b110      | 0x83 MOD[0b11] MOD=3 REG[0b110] RM[nnn] SIMM8()                                                      | REG0=GPRv_B():rw IMM0:r:b:i8
 | XOR                  | LOGICAL        | BASE           | I86            | 30           | mm         | rrr        | 0x30 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                           | MEM0:rw:b REG0=GPR8_R():r
 | XOR                  | LOGICAL        | BASE           | I86            | 30           | 0b11       | rrr        | 0x30 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                                | REG0=GPR8_B():rw REG1=GPR8_R():r
 | XOR                  | LOGICAL        | BASE           | I86            | 31           | mm         | rrr        | 0x31 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() nolock_prefix                                           | MEM0:rw:v REG0=GPRv_R():r
 | XOR                  | LOGICAL        | BASE           | I86            | 31           | 0b11       | rrr        | 0x31 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                                | REG0=GPRv_B():rw REG1=GPRv_R():r
 | XOR                  | LOGICAL        | BASE           | I86            | 32           | 0b11       | rrr        | 0x32 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                                | REG0=GPR8_R():rw REG1=GPR8_B():r
 | XOR                  | LOGICAL        | BASE           | I86            | 32           | mm         | rrr        | 0x32 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                         | REG0=GPR8_R():rw MEM0:r:b
 | XOR                  | LOGICAL        | BASE           | I86            | 33           | 0b11       | rrr        | 0x33 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                                                | REG0=GPRv_R():rw REG1=GPRv_B():r
 | XOR                  | LOGICAL        | BASE           | I86            | 33           | mm         | rrr        | 0x33 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                                         | REG0=GPRv_R():rw MEM0:r:v
 | XOR                  | LOGICAL        | BASE           | I86            | 34           |            |            | 0x34 UIMM8()                                                                                         | REG0=XED_REG_AL:rw:IMPL IMM0:r:b
 | XOR                  | LOGICAL        | BASE           | I86            | 35           |            |            | 0x35 SIMMz()                                                                                         | REG0=OrAX():rw:IMPL IMM0:r:z
 | XOR_LOCK             | LOGICAL        | BASE           | I86            | 80           | mm         | 0b110      | 0x80 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() UIMM8() lock_prefix                                   | MEM0:rw:b IMM0:r:b
 | XOR_LOCK             | LOGICAL        | BASE           | I86            | 81           | mm         | 0b110      | 0x81 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() SIMMz() lock_prefix                                   | MEM0:rw:v IMM0:r:z
 | XOR_LOCK             | LOGICAL        | BASE           | I86            | 82           | mm         | 0b110      | 0x82 MOD[mm] MOD!=3 REG[0b110] RM[nnn] not64 MODRM() UIMM8() lock_prefix                             | MEM0:rw:b IMM0:r:b
 | XOR_LOCK             | LOGICAL        | BASE           | I86            | 83           | mm         | 0b110      | 0x83 MOD[mm] MOD!=3 REG[0b110] RM[nnn] MODRM() SIMM8() lock_prefix                                   | MEM0:rw:v IMM0:r:b:i8
 | XOR_LOCK             | LOGICAL        | BASE           | I86            | 30           | mm         | rrr        | 0x30 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                             | MEM0:rw:b REG0=GPR8_R():r
 | XOR_LOCK             | LOGICAL        | BASE           | I86            | 31           | mm         | rrr        | 0x31 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() lock_prefix                                             | MEM0:rw:v REG0=GPRv_R():r
 | XTEST                | LOGICAL        | RTM            |                | 0f 01        | 0b11       | 0b010      | 0x0F 0x01 MOD[0b11] MOD=3 REG[0b010] RM[0b110]  no_refining_prefix                                   | 
