Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | VPSADBW              | AVX2           | AVX2           |                | f6           | mm         | rrr        | VV1 0xF6  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPSADBW              | AVX2           | AVX2           |                | f6           | 0b11       | rrr        | VV1 0xF6  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPSHUFB              | AVX2           | AVX2           |                | 00           | mm         | rrr        | VV1 0x00  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPSHUFB              | AVX2           | AVX2           |                | 00           | 0b11       | rrr        | VV1 0x00  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPSHUFD              | AVX2           | AVX2           |                | 70           | mm         | rrr        | VV1 0x70   VL256 V66 V0F NOVSR   MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                     | REG0=YMM_R():w:qq:u32 MEM0:r:qq:u32  IMM0:r:b
 | VPSHUFD              | AVX2           | AVX2           |                | 70           | 0b11       | rrr        | VV1 0x70   VL256 V66 V0F NOVSR  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                             | REG0=YMM_R():w:qq:u32 REG1=YMM_B():r:qq:u32 IMM0:r:b
 | VPSHUFHW             | AVX2           | AVX2           |                | 70           | mm         | rrr        | VV1 0x70   VL256 VF3 V0F NOVSR   MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                     | REG0=YMM_R():w:qq:u16 MEM0:r:qq:u16  IMM0:r:b
 | VPSHUFHW             | AVX2           | AVX2           |                | 70           | 0b11       | rrr        | VV1 0x70   VL256 VF3 V0F NOVSR  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                             | REG0=YMM_R():w:qq:u16 REG1=YMM_B():r:qq:u16 IMM0:r:b
 | VPSHUFLW             | AVX2           | AVX2           |                | 70           | mm         | rrr        | VV1 0x70   VL256 VF2 V0F NOVSR   MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UIMM8()                     | REG0=YMM_R():w:qq:u16 MEM0:r:qq:u16  IMM0:r:b
 | VPSHUFLW             | AVX2           | AVX2           |                | 70           | 0b11       | rrr        | VV1 0x70   VL256 VF2 V0F NOVSR  MOD[0b11] MOD=3 REG[rrr] RM[nnn] UIMM8()                             | REG0=YMM_R():w:qq:u16 REG1=YMM_B():r:qq:u16 IMM0:r:b
 | VPSIGNB              | AVX2           | AVX2           |                | 08           | mm         | rrr        | VV1 0x08  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 MEM0:r:qq:i8
 | VPSIGNB              | AVX2           | AVX2           |                | 08           | 0b11       | rrr        | VV1 0x08  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 REG2=YMM_B():r:qq:i8
 | VPSIGND              | AVX2           | AVX2           |                | 0a           | mm         | rrr        | VV1 0x0A  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPSIGND              | AVX2           | AVX2           |                | 0a           | 0b11       | rrr        | VV1 0x0A  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPSIGNW              | AVX2           | AVX2           |                | 09           | mm         | rrr        | VV1 0x09  VL256 V66 V0F38  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                   | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPSIGNW              | AVX2           | AVX2           |                | 09           | 0b11       | rrr        | VV1 0x09  VL256 V66 V0F38 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                           | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPSLLD               | AVX2           | AVX2           |                | f2           | mm         | rrr        | VV1 0xF2  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 MEM0:r:dq:u64
 | VPSLLD               | AVX2           | AVX2           |                | f2           | 0b11       | rrr        | VV1 0xF2  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 REG2=XMM_B():r:q:u64
 | VPSLLD               | AVX2           | AVX2           |                | 72           | 0b11       | 0b110      | VV1 0x72   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b110] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u32 REG1=YMM_B():r:qq:u32 IMM0:r:b  #NDD
 | VPSLLDQ              | AVX2           | AVX2           |                | 73           | 0b11       | 0b111      | VV1 0x73  VL256 V66 V0F   MOD[0b11] MOD=3 REG[0b111] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u128 REG1=YMM_B():r:qq:u128 IMM0:r:b   # NDD
 | VPSLLQ               | AVX2           | AVX2           |                | f3           | mm         | rrr        | VV1 0xF3  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 MEM0:r:dq:u64
 | VPSLLQ               | AVX2           | AVX2           |                | f3           | 0b11       | rrr        | VV1 0xF3  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 REG2=XMM_B():r:q:u64
 | VPSLLQ               | AVX2           | AVX2           |                | 73           | 0b11       | 0b110      | VV1 0x73   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b110] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u64 REG1=YMM_B():r:qq:u64 IMM0:r:b # NDD
 | VPSLLVD              | AVX2           | AVX2           |                | 47           | mm         | rrr        | VV1 0x47  VL128 V0F38 V66  W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq REG1=XMM_N():r:dq MEM0:r:dq
 | VPSLLVD              | AVX2           | AVX2           |                | 47           | 0b11       | rrr        | VV1 0x47  VL128 V0F38 V66 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=XMM_R():w:dq REG1=XMM_N():r:dq REG2=XMM_B():r:dq
 | VPSLLVD              | AVX2           | AVX2           |                | 47           | mm         | rrr        | VV1 0x47  VL256 V0F38 V66  W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq REG1=YMM_N():r:qq MEM0:r:qq
 | VPSLLVD              | AVX2           | AVX2           |                | 47           | 0b11       | rrr        | VV1 0x47  VL256 V0F38 V66 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq REG1=YMM_N():r:qq REG2=YMM_B():r:qq
 | VPSLLVQ              | AVX2           | AVX2           |                | 47           | mm         | rrr        | VV1 0x47  VL128 V0F38 V66  W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq REG1=XMM_N():r:dq MEM0:r:dq
 | VPSLLVQ              | AVX2           | AVX2           |                | 47           | 0b11       | rrr        | VV1 0x47  VL128 V0F38 V66 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=XMM_R():w:dq REG1=XMM_N():r:dq REG2=XMM_B():r:dq
 | VPSLLVQ              | AVX2           | AVX2           |                | 47           | mm         | rrr        | VV1 0x47  VL256 V0F38 V66  W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq REG1=YMM_N():r:qq MEM0:r:qq
 | VPSLLVQ              | AVX2           | AVX2           |                | 47           | 0b11       | rrr        | VV1 0x47  VL256 V0F38 V66 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq REG1=YMM_N():r:qq REG2=YMM_B():r:qq
 | VPSLLW               | AVX2           | AVX2           |                | f1           | mm         | rrr        | VV1 0xF1  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:dq:u64
 | VPSLLW               | AVX2           | AVX2           |                | f1           | 0b11       | rrr        | VV1 0xF1  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=XMM_B():r:q:u64
 | VPSLLW               | AVX2           | AVX2           |                | 71           | 0b11       | 0b110      | VV1 0x71   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b110] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u16 REG1=YMM_B():r:qq:u16 IMM0:r:b # NDD
 | VPSRAD               | AVX2           | AVX2           |                | e2           | mm         | rrr        | VV1 0xE2  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:dq:u64
 | VPSRAD               | AVX2           | AVX2           |                | e2           | 0b11       | rrr        | VV1 0xE2  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=XMM_B():r:q:u64
 | VPSRAD               | AVX2           | AVX2           |                | 72           | 0b11       | 0b100      | VV1 0x72   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b100] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:i32 REG1=YMM_B():r:qq:i32 IMM0:r:b # NDD
 | VPSRAVD              | AVX2           | AVX2           |                | 46           | mm         | rrr        | VV1 0x46  VL128 V0F38 V66  W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq REG1=XMM_N():r:dq MEM0:r:dq
 | VPSRAVD              | AVX2           | AVX2           |                | 46           | 0b11       | rrr        | VV1 0x46  VL128 V0F38 V66 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=XMM_R():w:dq REG1=XMM_N():r:dq REG2=XMM_B():r:dq
 | VPSRAVD              | AVX2           | AVX2           |                | 46           | mm         | rrr        | VV1 0x46  VL256 V0F38 V66  W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq REG1=YMM_N():r:qq MEM0:r:qq
 | VPSRAVD              | AVX2           | AVX2           |                | 46           | 0b11       | rrr        | VV1 0x46  VL256 V0F38 V66 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq REG1=YMM_N():r:qq REG2=YMM_B():r:qq
 | VPSRAW               | AVX2           | AVX2           |                | e1           | mm         | rrr        | VV1 0xE1  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:dq:u64
 | VPSRAW               | AVX2           | AVX2           |                | e1           | 0b11       | rrr        | VV1 0xE1  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=XMM_B():r:q:u64
 | VPSRAW               | AVX2           | AVX2           |                | 71           | 0b11       | 0b100      | VV1 0x71   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b100] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:i16 REG1=YMM_B():r:qq:i16 IMM0:r:b # NDD
 | VPSRLD               | AVX2           | AVX2           |                | d2           | mm         | rrr        | VV1 0xD2  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 MEM0:r:dq:u64
 | VPSRLD               | AVX2           | AVX2           |                | d2           | 0b11       | rrr        | VV1 0xD2  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 REG2=XMM_B():r:q:u64
 | VPSRLD               | AVX2           | AVX2           |                | 72           | 0b11       | 0b010      | VV1 0x72   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b010] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u32 REG1=YMM_B():r:qq:u32 IMM0:r:b # NDD
 | VPSRLDQ              | AVX2           | AVX2           |                | 73           | 0b11       | 0b011      | VV1 0x73  VL256 V66 V0F   MOD[0b11] MOD=3 REG[0b011] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u128 REG1=YMM_B():r:qq:u128 IMM0:r:b   # NDD
 | VPSRLQ               | AVX2           | AVX2           |                | d3           | mm         | rrr        | VV1 0xD3  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 MEM0:r:dq:u64
 | VPSRLQ               | AVX2           | AVX2           |                | d3           | 0b11       | rrr        | VV1 0xD3  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 REG2=XMM_B():r:q:u64
 | VPSRLQ               | AVX2           | AVX2           |                | 73           | 0b11       | 0b010      | VV1 0x73   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b010] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u64 REG1=YMM_B():r:qq:u64 IMM0:r:b  # NDD
 | VPSRLVD              | AVX2           | AVX2           |                | 45           | mm         | rrr        | VV1 0x45  VL128 V0F38 V66  W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq REG1=XMM_N():r:dq MEM0:r:dq
 | VPSRLVD              | AVX2           | AVX2           |                | 45           | 0b11       | rrr        | VV1 0x45  VL128 V0F38 V66 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=XMM_R():w:dq REG1=XMM_N():r:dq REG2=XMM_B():r:dq
 | VPSRLVD              | AVX2           | AVX2           |                | 45           | mm         | rrr        | VV1 0x45  VL256 V0F38 V66  W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq REG1=YMM_N():r:qq MEM0:r:qq
 | VPSRLVD              | AVX2           | AVX2           |                | 45           | 0b11       | rrr        | VV1 0x45  VL256 V0F38 V66 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq REG1=YMM_N():r:qq REG2=YMM_B():r:qq
 | VPSRLVQ              | AVX2           | AVX2           |                | 45           | mm         | rrr        | VV1 0x45  VL128 V0F38 V66  W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=XMM_R():w:dq REG1=XMM_N():r:dq MEM0:r:dq
 | VPSRLVQ              | AVX2           | AVX2           |                | 45           | 0b11       | rrr        | VV1 0x45  VL128 V0F38 V66 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=XMM_R():w:dq REG1=XMM_N():r:dq REG2=XMM_B():r:dq
 | VPSRLVQ              | AVX2           | AVX2           |                | 45           | mm         | rrr        | VV1 0x45  VL256 V0F38 V66  W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                | REG0=YMM_R():w:qq REG1=YMM_N():r:qq MEM0:r:qq
 | VPSRLVQ              | AVX2           | AVX2           |                | 45           | 0b11       | rrr        | VV1 0x45  VL256 V0F38 V66 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=YMM_R():w:qq REG1=YMM_N():r:qq REG2=YMM_B():r:qq
 | VPSRLW               | AVX2           | AVX2           |                | d1           | mm         | rrr        | VV1 0xD1  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:dq:u64
 | VPSRLW               | AVX2           | AVX2           |                | d1           | 0b11       | rrr        | VV1 0xD1  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=XMM_B():r:q:u64
 | VPSRLW               | AVX2           | AVX2           |                | 71           | 0b11       | 0b010      | VV1 0x71   VL256  V66 V0F MOD[0b11] MOD=3 REG[0b010] RM[nnn] UIMM8()                                 | REG0=YMM_N():w:qq:u16 REG1=YMM_B():r:qq:u16 IMM0:r:b # NDD
 | VPSUBB               | AVX2           | AVX2           |                | f8           | mm         | rrr        | VV1 0xF8  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 MEM0:r:qq:i8
 | VPSUBB               | AVX2           | AVX2           |                | f8           | 0b11       | rrr        | VV1 0xF8  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 REG2=YMM_B():r:qq:i8
 | VPSUBD               | AVX2           | AVX2           |                | fa           | mm         | rrr        | VV1 0xFA  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 MEM0:r:qq:i32
 | VPSUBD               | AVX2           | AVX2           |                | fa           | 0b11       | rrr        | VV1 0xFA  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i32 REG1=YMM_N():r:qq:i32 REG2=YMM_B():r:qq:i32
 | VPSUBQ               | AVX2           | AVX2           |                | fb           | mm         | rrr        | VV1 0xFB  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i64 REG1=YMM_N():r:qq:i64 MEM0:r:qq:i64
 | VPSUBQ               | AVX2           | AVX2           |                | fb           | 0b11       | rrr        | VV1 0xFB  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i64 REG1=YMM_N():r:qq:i64 REG2=YMM_B():r:qq:i64
 | VPSUBSB              | AVX2           | AVX2           |                | e8           | mm         | rrr        | VV1 0xE8  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 MEM0:r:qq:i8
 | VPSUBSB              | AVX2           | AVX2           |                | e8           | 0b11       | rrr        | VV1 0xE8  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i8 REG1=YMM_N():r:qq:i8 REG2=YMM_B():r:qq:i8
 | VPSUBSW              | AVX2           | AVX2           |                | e9           | mm         | rrr        | VV1 0xE9  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPSUBSW              | AVX2           | AVX2           |                | e9           | 0b11       | rrr        | VV1 0xE9  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPSUBUSB             | AVX2           | AVX2           |                | d8           | mm         | rrr        | VV1 0xD8  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPSUBUSB             | AVX2           | AVX2           |                | d8           | 0b11       | rrr        | VV1 0xD8  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPSUBUSW             | AVX2           | AVX2           |                | d9           | mm         | rrr        | VV1 0xD9  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:qq:u16
 | VPSUBUSW             | AVX2           | AVX2           |                | d9           | 0b11       | rrr        | VV1 0xD9  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=YMM_B():r:qq:u16
 | VPSUBW               | AVX2           | AVX2           |                | f9           | mm         | rrr        | VV1 0xF9  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 MEM0:r:qq:i16
 | VPSUBW               | AVX2           | AVX2           |                | f9           | 0b11       | rrr        | VV1 0xF9  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:i16 REG1=YMM_N():r:qq:i16 REG2=YMM_B():r:qq:i16
 | VPUNPCKHBW           | AVX2           | AVX2           |                | 68           | mm         | rrr        | VV1 0x68  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPUNPCKHBW           | AVX2           | AVX2           |                | 68           | 0b11       | rrr        | VV1 0x68  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPUNPCKHDQ           | AVX2           | AVX2           |                | 6a           | mm         | rrr        | VV1 0x6A  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 MEM0:r:qq:u32
 | VPUNPCKHDQ           | AVX2           | AVX2           |                | 6a           | 0b11       | rrr        | VV1 0x6A  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 REG2=YMM_B():r:qq:u32
 | VPUNPCKHQDQ          | AVX2           | AVX2           |                | 6d           | mm         | rrr        | VV1 0x6D  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 MEM0:r:qq:u64
 | VPUNPCKHQDQ          | AVX2           | AVX2           |                | 6d           | 0b11       | rrr        | VV1 0x6D  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 REG2=YMM_B():r:qq:u64
 | VPUNPCKHWD           | AVX2           | AVX2           |                | 69           | mm         | rrr        | VV1 0x69  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:qq:u16
 | VPUNPCKHWD           | AVX2           | AVX2           |                | 69           | 0b11       | rrr        | VV1 0x69  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=YMM_B():r:qq:u16
 | VPUNPCKLBW           | AVX2           | AVX2           |                | 60           | mm         | rrr        | VV1 0x60  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 MEM0:r:qq:u8
 | VPUNPCKLBW           | AVX2           | AVX2           |                | 60           | 0b11       | rrr        | VV1 0x60  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u8 REG1=YMM_N():r:qq:u8 REG2=YMM_B():r:qq:u8
 | VPUNPCKLDQ           | AVX2           | AVX2           |                | 62           | mm         | rrr        | VV1 0x62  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 MEM0:r:qq:u32
 | VPUNPCKLDQ           | AVX2           | AVX2           |                | 62           | 0b11       | rrr        | VV1 0x62  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u32 REG1=YMM_N():r:qq:u32 REG2=YMM_B():r:qq:u32
 | VPUNPCKLQDQ          | AVX2           | AVX2           |                | 6c           | mm         | rrr        | VV1 0x6C  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 MEM0:r:qq:u64
 | VPUNPCKLQDQ          | AVX2           | AVX2           |                | 6c           | 0b11       | rrr        | VV1 0x6C  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u64 REG1=YMM_N():r:qq:u64 REG2=YMM_B():r:qq:u64
 | VPUNPCKLWD           | AVX2           | AVX2           |                | 61           | mm         | rrr        | VV1 0x61  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 MEM0:r:qq:u16
 | VPUNPCKLWD           | AVX2           | AVX2           |                | 61           | 0b11       | rrr        | VV1 0x61  VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                             | REG0=YMM_R():w:qq:u16 REG1=YMM_N():r:qq:u16 REG2=YMM_B():r:qq:u16
 | VPXOR                | LOGICAL        | AVX2           |                | ef           | mm         | rrr        | VV1 0xEF  VL256 V66 V0F  MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                     | REG0=YMM_R():w:qq:u256 REG1=YMM_N():r:qq:u256 MEM0:r:qq:u256
 | VPXOR                | LOGICAL        | AVX2           |                | ef           | 0b11       | rrr        | VV1 0xEF   VL256 V66 V0F MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                            | REG0=YMM_R():w:qq:u256 REG1=YMM_N():r:qq:u256 REG2=YMM_B():r:qq:u256
