Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | PSLLW                | SSE            | SSE2           |                | 0f f1        | 0b11       | rrr        | 0x0F 0xF1 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:u16 REG1=XMM_B():r:dq
 | PSRAD                | SSE            | SSE2           |                | 0f 72        | 0b11       | 0b100      | 0x0F 0x72 osz_refining_prefix MOD[0b11] MOD=3 REG[0b100] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:i32 IMM0:r:b
 | PSRAD                | SSE            | SSE2           |                | 0f e2        | mm         | rrr        | 0x0F 0xE2 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i32 MEM0:r:dq:u64
 | PSRAD                | SSE            | SSE2           |                | 0f e2        | 0b11       | rrr        | 0x0F 0xE2 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i32 REG1=XMM_B():r:dq:u64
 | PSRAW                | SSE            | SSE2           |                | 0f 71        | 0b11       | 0b100      | 0x0F 0x71 osz_refining_prefix MOD[0b11] MOD=3 REG[0b100] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:i16 IMM0:r:b
 | PSRAW                | SSE            | SSE2           |                | 0f e1        | mm         | rrr        | 0x0F 0xE1 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq:i16 MEM0:r:dq:u64
 | PSRAW                | SSE            | SSE2           |                | 0f e1        | 0b11       | rrr        | 0x0F 0xE1 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq:i16 REG1=XMM_B():r:dq:u64
 | PSRLD                | SSE            | SSE2           |                | 0f 72        | 0b11       | 0b010      | 0x0F 0x72 osz_refining_prefix MOD[0b11] MOD=3 REG[0b010] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u32 IMM0:r:b
 | PSRLD                | SSE            | SSE2           |                | 0f d2        | mm         | rrr        | 0x0F 0xD2 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSRLD                | SSE            | SSE2           |                | 0f d2        | 0b11       | rrr        | 0x0F 0xD2 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSRLDQ               | SSE            | SSE2           |                | 0f 73        | 0b11       | 0b011      | 0x0F 0x73 osz_refining_prefix MOD[0b11] MOD=3 REG[0b011] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u128 IMM0:r:b
 | PSRLQ                | SSE            | SSE2           |                | 0f 73        | 0b11       | 0b010      | 0x0F 0x73 osz_refining_prefix MOD[0b11] MOD=3 REG[0b010] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u64 IMM0:r:b
 | PSRLQ                | SSE            | SSE2           |                | 0f d3        | mm         | rrr        | 0x0F 0xD3 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSRLQ                | SSE            | SSE2           |                | 0f d3        | 0b11       | rrr        | 0x0F 0xD3 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSRLW                | SSE            | SSE2           |                | 0f 71        | 0b11       | 0b010      | 0x0F 0x71 osz_refining_prefix MOD[0b11] MOD=3 REG[0b010] RM[nnn]  REFINING66() UIMM8()               | REG0=XMM_B():rw:dq:u16 IMM0:r:b
 | PSRLW                | SSE            | SSE2           |                | 0f d1        | mm         | rrr        | 0x0F 0xD1 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSRLW                | SSE            | SSE2           |                | 0f d1        | 0b11       | rrr        | 0x0F 0xD1 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBB                | SSE            | SSE2           |                | 0f f8        | mm         | rrr        | 0x0F 0xF8 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBB                | SSE            | SSE2           |                | 0f f8        | 0b11       | rrr        | 0x0F 0xF8 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBD                | SSE            | SSE2           |                | 0f fa        | mm         | rrr        | 0x0F 0xFA osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBD                | SSE            | SSE2           |                | 0f fa        | 0b11       | rrr        | 0x0F 0xFA osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBQ                | MMX            | SSE2           | SSE2MMX        | 0f fb        | mm         | rrr        | 0x0F 0xFB no_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()                                | REG0=MMX_R():rw:q MEM0:r:q
 | PSUBQ                | MMX            | SSE2           | SSE2MMX        | 0f fb        | 0b11       | rrr        | 0x0F 0xFB no_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                        | REG0=MMX_R():rw:q REG1=MMX_B():r:q
 | PSUBQ                | SSE            | SSE2           |                | 0f fb        | mm         | rrr        | 0x0F 0xFB osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBQ                | SSE            | SSE2           |                | 0f fb        | 0b11       | rrr        | 0x0F 0xFB osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBSB               | SSE            | SSE2           |                | 0f e8        | mm         | rrr        | 0x0F 0xE8 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBSB               | SSE            | SSE2           |                | 0f e8        | 0b11       | rrr        | 0x0F 0xE8 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBSW               | SSE            | SSE2           |                | 0f e9        | mm         | rrr        | 0x0F 0xE9 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBSW               | SSE            | SSE2           |                | 0f e9        | 0b11       | rrr        | 0x0F 0xE9 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBUSB              | SSE            | SSE2           |                | 0f d8        | mm         | rrr        | 0x0F 0xD8 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBUSB              | SSE            | SSE2           |                | 0f d8        | 0b11       | rrr        | 0x0F 0xD8 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBUSW              | SSE            | SSE2           |                | 0f d9        | mm         | rrr        | 0x0F 0xD9 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBUSW              | SSE            | SSE2           |                | 0f d9        | 0b11       | rrr        | 0x0F 0xD9 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PSUBW                | SSE            | SSE2           |                | 0f f9        | mm         | rrr        | 0x0F 0xF9 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PSUBW                | SSE            | SSE2           |                | 0f f9        | 0b11       | rrr        | 0x0F 0xF9 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | PUNPCKHBW            | SSE            | SSE2           |                | 0f 68        | mm         | rrr        | 0x0F 0x68 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKHBW            | SSE            | SSE2           |                | 0f 68        | 0b11       | rrr        | 0x0F 0x68 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKHDQ            | SSE            | SSE2           |                | 0f 6a        | mm         | rrr        | 0x0F 0x6A osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKHDQ            | SSE            | SSE2           |                | 0f 6a        | 0b11       | rrr        | 0x0F 0x6A osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKHQDQ           | SSE            | SSE2           |                | 0f 6d        | mm         | rrr        | 0x0F 0x6D osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKHQDQ           | SSE            | SSE2           |                | 0f 6d        | 0b11       | rrr        | 0x0F 0x6D osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKHWD            | SSE            | SSE2           |                | 0f 69        | mm         | rrr        | 0x0F 0x69 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKHWD            | SSE            | SSE2           |                | 0f 69        | 0b11       | rrr        | 0x0F 0x69 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKLBW            | SSE            | SSE2           |                | 0f 60        | mm         | rrr        | 0x0F 0x60 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKLBW            | SSE            | SSE2           |                | 0f 60        | 0b11       | rrr        | 0x0F 0x60 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKLDQ            | SSE            | SSE2           |                | 0f 62        | mm         | rrr        | 0x0F 0x62 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKLDQ            | SSE            | SSE2           |                | 0f 62        | 0b11       | rrr        | 0x0F 0x62 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKLQDQ           | SSE            | SSE2           |                | 0f 6c        | mm         | rrr        | 0x0F 0x6C osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKLQDQ           | SSE            | SSE2           |                | 0f 6c        | 0b11       | rrr        | 0x0F 0x6C osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PUNPCKLWD            | SSE            | SSE2           |                | 0f 61        | mm         | rrr        | 0x0F 0x61 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PUNPCKLWD            | SSE            | SSE2           |                | 0f 61        | 0b11       | rrr        | 0x0F 0x61 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:q
 | PXOR                 | LOGICAL        | SSE2           |                | 0f ef        | mm         | rrr        | 0x0F 0xEF osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:dq MEM0:r:dq
 | PXOR                 | LOGICAL        | SSE2           |                | 0f ef        | 0b11       | rrr        | 0x0F 0xEF osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:dq REG1=XMM_B():r:dq
 | SHUFPD               | SSE            | SSE2           |                | 0f c6        | mm         | rrr        | 0x0F 0xC6 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM() UIMM8()          | REG0=XMM_R():rw:pd MEM0:r:pd IMM0:r:b
 | SHUFPD               | SSE            | SSE2           |                | 0f c6        | 0b11       | rrr        | 0x0F 0xC6 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66() UIMM8()                 | REG0=XMM_R():rw:pd REG1=XMM_B():r:pd IMM0:r:b
 | SQRTPD               | SSE            | SSE2           |                | 0f 51        | mm         | rrr        | 0x0F 0x51 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():w:pd MEM0:r:pd
 | SQRTPD               | SSE            | SSE2           |                | 0f 51        | 0b11       | rrr        | 0x0F 0x51 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():w:pd REG1=XMM_B():r:pd
 | SQRTSD               | SSE            | SSE2           |                | 0f 51        | mm         | rrr        | 0x0F 0x51 f2_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM()                     | REG0=XMM_R():w:sd MEM0:r:sd
 | SQRTSD               | SSE            | SSE2           |                | 0f 51        | 0b11       | rrr        | 0x0F 0x51 f2_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_R():w:sd REG1=XMM_B():r:sd
 | SUBPD                | SSE            | SSE2           |                | 0f 5c        | mm         | rrr        | 0x0F 0x5C osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:pd MEM0:r:pd
 | SUBPD                | SSE            | SSE2           |                | 0f 5c        | 0b11       | rrr        | 0x0F 0x5C osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:pd REG1=XMM_B():r:pd
 | SUBSD                | SSE            | SSE2           |                | 0f 5c        | mm         | rrr        | 0x0F 0x5C f2_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  IGNORE66() MODRM()                     | REG0=XMM_R():rw:sd MEM0:r:sd
 | SUBSD                | SSE            | SSE2           |                | 0f 5c        | 0b11       | rrr        | 0x0F 0x5C f2_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  IGNORE66()                            | REG0=XMM_R():rw:sd REG1=XMM_B():r:sd
 | UCOMISD              | SSE            | SSE2           |                | 0f 2e        | mm         | rrr        | 0x0F 0x2E osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():r:sd MEM0:r:sd
 | UCOMISD              | SSE            | SSE2           |                | 0f 2e        | 0b11       | rrr        | 0x0F 0x2E osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():r:sd REG1=XMM_B():r:sd
 | UNPCKHPD             | SSE            | SSE2           |                | 0f 15        | mm         | rrr        | 0x0F 0x15 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:pd MEM0:r:dq
 | UNPCKHPD             | SSE            | SSE2           |                | 0f 15        | 0b11       | rrr        | 0x0F 0x15 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:pd REG1=XMM_B():r:q
 | UNPCKLPD             | SSE            | SSE2           |                | 0f 14        | mm         | rrr        | 0x0F 0x14 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:pd MEM0:r:dq
 | UNPCKLPD             | SSE            | SSE2           |                | 0f 14        | 0b11       | rrr        | 0x0F 0x14 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:pd REG1=XMM_B():r:q
 | XORPD                | LOGICAL_FP     | SSE2           |                | 0f 57        | mm         | rrr        | 0x0F 0x57 osz_refining_prefix MOD[mm] MOD!=3 REG[rrr] RM[nnn]  REFINING66() MODRM()                  | REG0=XMM_R():rw:xuq MEM0:r:xuq
 | XORPD                | LOGICAL_FP     | SSE2           |                | 0f 57        | 0b11       | rrr        | 0x0F 0x57 osz_refining_prefix MOD[0b11] MOD=3 REG[rrr] RM[nnn]  REFINING66()                         | REG0=XMM_R():rw:xuq REG1=XMM_B():r:xuq
