Class               | Category      | Extension     | IsaSet        | BaseCode    | Mod       | Reg       | Pattern                                                                                             | Operands
 | VFMADD213PD          | VFMA           | AVX512EVEX     | AVX512F_256    | a8           | mm         | rrr        | EVV 0xA8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():rw:qq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f64 MEM0:r:vv:f64:TXT=BCASTSTR
 | VFMADD213PD          | VFMA           | AVX512EVEX     | AVX512F_512    | a8           | 0b11       | rrr        | EVV 0xA8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1                                | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64
 | VFMADD213PD          | VFMA           | AVX512EVEX     | AVX512F_512    | a8           | 0b11       | rrr        | EVV 0xA8 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1     | REG0=ZMM_R3():rw:zf64:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64
 | VFMADD213PD          | VFMA           | AVX512EVEX     | AVX512F_512    | a8           | mm         | rrr        | EVV 0xA8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf64 MEM0:r:vv:f64:TXT=BCASTSTR
 | VFMADD213PD          | VFMA           | FMA            |                | a8           | mm         | rrr        | VV1 0xA8 VL128 V66 V0F38 W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:dq:f64    MEM0:r:dq:f64
 | VFMADD213PD          | VFMA           | FMA            |                | a8           | 0b11       | rrr        | VV1 0xA8 VL128 V66 V0F38 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:dq:f64
 | VFMADD213PD          | VFMA           | FMA            |                | a8           | mm         | rrr        | VV1 0xA8 VL256 V66 V0F38 W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=YMM_R():rw:qq:f64 REG1=YMM_N():r:qq:f64    MEM0:r:qq:f64
 | VFMADD213PD          | VFMA           | FMA            |                | a8           | 0b11       | rrr        | VV1 0xA8 VL256 V66 V0F38 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=YMM_R():rw:qq:f64 REG1=YMM_N():r:qq:f64 REG2=YMM_B():r:qq:f64
 | VFMADD213PS          | UFMA           | KNCE           |                | a8           | mm         | rrr        | KVV 0xA8 V0F38 V66  REXW=0 MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UPCONVERT_FLT32()                | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 MEM0:r:zv:TXT=CONVERT:TXT=NT
 | VFMADD213PS          | UFMA           | KNCE           |                | a8           | 0b11       | rrr        | KVV 0xA8 V0F38 V66  REXW=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=0 REG_SWIZZLE32()                     | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=REGSWIZ
 | VFMADD213PS          | UFMA           | KNCE           |                | a8           | 0b11       | rrr        | KVV 0xA8 V0F38 V66  REXW=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=1 ROUND() KNC_SAE()                   | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=ROUNDC:TXT=SAEC
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_128    | a8           | 0b11       | rrr        | EVV 0xA8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0                                | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_128    | a8           | mm         | rrr        | EVV 0xA8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_256    | a8           | 0b11       | rrr        | EVV 0xA8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0                                | REG0=YMM_R3():rw:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f32 REG3=YMM_B3():r:qq:f32
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_256    | a8           | mm         | rrr        | EVV 0xA8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=YMM_R3():rw:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_512    | a8           | 0b11       | rrr        | EVV 0xA8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0                                | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_512    | a8           | 0b11       | rrr        | EVV 0xA8 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W0     | REG0=ZMM_R3():rw:zf32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32
 | VFMADD213PS          | VFMA           | AVX512EVEX     | AVX512F_512    | a8           | mm         | rrr        | EVV 0xA8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VFMADD213PS          | VFMA           | FMA            |                | a8           | mm         | rrr        | VV1 0xA8 VL128 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:dq:f32
 | VFMADD213PS          | VFMA           | FMA            |                | a8           | 0b11       | rrr        | VV1 0xA8 VL128 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:dq:f32
 | VFMADD213PS          | VFMA           | FMA            |                | a8           | mm         | rrr        | VV1 0xA8 VL256 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=YMM_R():rw:qq:f32 REG1=YMM_N():r:qq:f32 MEM0:r:qq:f32
 | VFMADD213PS          | VFMA           | FMA            |                | a8           | 0b11       | rrr        | VV1 0xA8 VL256 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=YMM_R():rw:qq:f32 REG1=YMM_N():r:qq:f32 REG2=YMM_B():r:qq:f32
 | VFMADD213SD          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | a9           | 0b11       | rrr        | EVV 0xA9 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W1                                       | REG0=XMM_R3():rw:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64
 | VFMADD213SD          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | a9           | 0b11       | rrr        | EVV 0xA9 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() AVX512_ROUND()  W1     | REG0=XMM_R3():rw:dq:f64:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64
 | VFMADD213SD          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | a9           | mm         | rrr        | EVV 0xA9 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W1    ESIZE_64_BITS() NELEM_SCALAR() | REG0=XMM_R3():rw:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 MEM0:r:q:f64
 | VFMADD213SD          | VFMA           | FMA            |                | a9           | mm         | rrr        | VV1 0xA9  V66 V0F38 W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                       | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:q:f64     MEM0:r:q:f64
 | VFMADD213SD          | VFMA           | FMA            |                | a9           | 0b11       | rrr        | VV1 0xA9  V66 V0F38 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                              | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:q:f64 REG2=XMM_B():r:q:f64
 | VFMADD213SS          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | a9           | 0b11       | rrr        | EVV 0xA9 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W0                                       | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VFMADD213SS          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | a9           | 0b11       | rrr        | EVV 0xA9 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() AVX512_ROUND()  W0     | REG0=XMM_R3():rw:dq:f32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VFMADD213SS          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | a9           | mm         | rrr        | EVV 0xA9 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W0    ESIZE_32_BITS() NELEM_SCALAR() | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 MEM0:r:d:f32
 | VFMADD213SS          | VFMA           | FMA            |                | a9           | mm         | rrr        | VV1 0xA9  V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                       | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:d:f32     MEM0:r:d:f32
 | VFMADD213SS          | VFMA           | FMA            |                | a9           | 0b11       | rrr        | VV1 0xA9  V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                              | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:d:f32 REG2=XMM_B():r:d:f32
 | VFMADD231PD          | UFMA           | KNCE           |                | b8           | mm         | rrr        | KVV 0xB8 V0F38 V66  REXW=1 MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UPCONVERT_FLT64()                | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf64 MEM0:r:zv:TXT=CONVERT:TXT=NT
 | VFMADD231PD          | UFMA           | KNCE           |                | b8           | 0b11       | rrr        | KVV 0xB8 V0F38 V66  REXW=1 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=0 REG_SWIZZLE64()                     | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64:TXT=REGSWIZ
 | VFMADD231PD          | UFMA           | KNCE           |                | b8           | 0b11       | rrr        | KVV 0xB8 V0F38 V66  REXW=1 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=1 ROUND() KNC_SAE()                   | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64:TXT=ROUNDC:TXT=SAEC
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_128    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W1                                | REG0=XMM_R3():rw:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_128    | b8           | mm         | rrr        | EVV 0xB8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=XMM_R3():rw:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 MEM0:r:vv:f64:TXT=BCASTSTR
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_256    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W1                                | REG0=YMM_R3():rw:qq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f64 REG3=YMM_B3():r:qq:f64
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_256    | b8           | mm         | rrr        | EVV 0xB8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=YMM_R3():rw:qq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f64 MEM0:r:vv:f64:TXT=BCASTSTR
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_512    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W1                                | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_512    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W1     | REG0=ZMM_R3():rw:zf64:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf64 REG3=ZMM_B3():r:zf64
 | VFMADD231PD          | VFMA           | AVX512EVEX     | AVX512F_512    | b8           | mm         | rrr        | EVV 0xB8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W1    ESIZE_64_BITS() NELEM_FULL() | REG0=ZMM_R3():rw:zf64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf64 MEM0:r:vv:f64:TXT=BCASTSTR
 | VFMADD231PD          | VFMA           | FMA            |                | b8           | mm         | rrr        | VV1 0xB8 VL128 V66 V0F38 W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:dq:f64
 | VFMADD231PD          | VFMA           | FMA            |                | b8           | 0b11       | rrr        | VV1 0xB8 VL128 V66 V0F38 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:dq:f64 REG2=XMM_B():r:dq:f64
 | VFMADD231PD          | VFMA           | FMA            |                | b8           | mm         | rrr        | VV1 0xB8 VL256 V66 V0F38 W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=YMM_R():rw:qq:f64 REG1=YMM_N():r:qq:f64 MEM0:r:qq:f64
 | VFMADD231PD          | VFMA           | FMA            |                | b8           | 0b11       | rrr        | VV1 0xB8 VL256 V66 V0F38 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=YMM_R():rw:qq:f64 REG1=YMM_N():r:qq:f64 REG2=YMM_B():r:qq:f64
 | VFMADD231PS          | UFMA           | KNCE           |                | b8           | mm         | rrr        | KVV 0xB8 V0F38 V66  REXW=0 MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UPCONVERT_FLT32()                | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 MEM0:r:zv:TXT=CONVERT:TXT=NT
 | VFMADD231PS          | UFMA           | KNCE           |                | b8           | 0b11       | rrr        | KVV 0xB8 V0F38 V66  REXW=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=0 REG_SWIZZLE32()                     | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=REGSWIZ
 | VFMADD231PS          | UFMA           | KNCE           |                | b8           | 0b11       | rrr        | KVV 0xB8 V0F38 V66  REXW=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=1 ROUND() KNC_SAE()                   | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=ROUNDC:TXT=SAEC
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_128    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL128  W0                                | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_128    | b8           | mm         | rrr        | EVV 0xB8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL128  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_256    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL256  W0                                | REG0=YMM_R3():rw:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f32 REG3=YMM_B3():r:qq:f32
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_256    | b8           | mm         | rrr        | EVV 0xB8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL256  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=YMM_R3():rw:qq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=YMM_N3():r:qq:f32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_512    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  VL512  W0                                | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_512    | b8           | 0b11       | rrr        | EVV 0xB8 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN512() AVX512_ROUND()  W0     | REG0=ZMM_R3():rw:zf32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32
 | VFMADD231PS          | VFMA           | AVX512EVEX     | AVX512F_512    | b8           | mm         | rrr        | EVV 0xB8 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn]  MODRM()  VL512  W0    ESIZE_32_BITS() NELEM_FULL() | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=ZMM_N3():r:zf32 MEM0:r:vv:f32:TXT=BCASTSTR
 | VFMADD231PS          | VFMA           | FMA            |                | b8           | mm         | rrr        | VV1 0xB8 VL128 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:dq:f32 MEM0:r:dq:f32
 | VFMADD231PS          | VFMA           | FMA            |                | b8           | 0b11       | rrr        | VV1 0xB8 VL128 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:dq:f32 REG2=XMM_B():r:dq:f32
 | VFMADD231PS          | VFMA           | FMA            |                | b8           | mm         | rrr        | VV1 0xB8 VL256 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                  | REG0=YMM_R():rw:qq:f32 REG1=YMM_N():r:qq:f32 MEM0:r:qq:f32
 | VFMADD231PS          | VFMA           | FMA            |                | b8           | 0b11       | rrr        | VV1 0xB8 VL256 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                         | REG0=YMM_R():rw:qq:f32 REG1=YMM_N():r:qq:f32 REG2=YMM_B():r:qq:f32
 | VFMADD231SD          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | b9           | 0b11       | rrr        | EVV 0xB9 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W1                                       | REG0=XMM_R3():rw:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64
 | VFMADD231SD          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | b9           | 0b11       | rrr        | EVV 0xB9 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() AVX512_ROUND()  W1     | REG0=XMM_R3():rw:dq:f64:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 REG3=XMM_B3():r:dq:f64
 | VFMADD231SD          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | b9           | mm         | rrr        | EVV 0xB9 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W1    ESIZE_64_BITS() NELEM_SCALAR() | REG0=XMM_R3():rw:dq:f64 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f64 MEM0:r:q:f64
 | VFMADD231SD          | VFMA           | FMA            |                | b9           | mm         | rrr        | VV1 0xB9 V66 V0F38 W1 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                        | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:q:f64 MEM0:r:q:f64
 | VFMADD231SD          | VFMA           | FMA            |                | b9           | 0b11       | rrr        | VV1 0xB9 V66 V0F38 W1 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                               | REG0=XMM_R():rw:dq:f64 REG1=XMM_N():r:q:f64 REG2=XMM_B():r:q:f64
 | VFMADD231SS          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | b9           | 0b11       | rrr        | EVV 0xB9 V66 V0F38 MOD[0b11] MOD=3 BCRC=0 REG[rrr] RM[nnn]  W0                                       | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VFMADD231SS          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | b9           | 0b11       | rrr        | EVV 0xB9 V66 V0F38 MOD[0b11] MOD=3 BCRC=1 REG[rrr] RM[nnn] FIX_ROUND_LEN128() AVX512_ROUND()  W0     | REG0=XMM_R3():rw:dq:f32:TXT=ROUNDC REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 REG3=XMM_B3():r:dq:f32
 | VFMADD231SS          | VFMA           | AVX512EVEX     | AVX512F_SCALAR | b9           | mm         | rrr        | EVV 0xB9 V66 V0F38 MOD[mm] MOD!=3 REG[rrr] RM[nnn] BCRC=0 MODRM()  W0    ESIZE_32_BITS() NELEM_SCALAR() | REG0=XMM_R3():rw:dq:f32 REG1=MASK1():r:mskw:TXT=ZEROSTR REG2=XMM_N3():r:dq:f32 MEM0:r:d:f32
 | VFMADD231SS          | VFMA           | FMA            |                | b9           | mm         | rrr        | VV1 0xB9 V66 V0F38 W0 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM()                                        | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:d:f32 MEM0:r:d:f32
 | VFMADD231SS          | VFMA           | FMA            |                | b9           | 0b11       | rrr        | VV1 0xB9 V66 V0F38 W0 MOD[0b11] MOD=3 REG[rrr] RM[nnn]                                               | REG0=XMM_R():rw:dq:f32 REG1=XMM_N():r:d:f32 REG2=XMM_B():r:d:f32
 | VFMADD233PS          | UFMA           | KNCE           |                | a4           | mm         | rrr        | KVV 0xA4 V0F38 V66  REXW=0 MOD[mm]  MOD!=3 REG[rrr] RM[nnn] MODRM() UPCONVERT_FLT32_LIMITED()        | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 MEM0:r:zv:TXT=CONVERT:TXT=NT
 | VFMADD233PS          | UFMA           | KNCE           |                | a4           | 0b11       | rrr        | KVV 0xA4 V0F38 V66  REXW=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=0 REG_SWIZZLE32()                     | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=REGSWIZ
 | VFMADD233PS          | UFMA           | KNCE           |                | a4           | 0b11       | rrr        | KVV 0xA4 V0F38 V66  REXW=0 MOD[0b11] MOD=3 REG[rrr] RM[nnn] NR=1 ROUND() KNC_SAE()                   | REG0=ZMM_R3():rw:zf32 REG1=MASK1():r:mskw REG2=ZMM_N3():r:zf32 REG3=ZMM_B3():r:zf32:TXT=ROUNDC:TXT=SAEC
 | VFMADDPD             | FMA4           | FMA4           | FMA4           | 69           | mm         | rrr        | VV1 0x69 V66 W0 VL128  V0F3A MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() SE_IMM8()                       | REG0=XMM_R():w:dq:f64 REG1=XMM_N():r:dq:f64 MEM0:r:dq:f64 REG2=XMM_SE():r:dq:f64
